,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
47,418127.7,477133.3,28871.13,448250.95,456529.31,621303.07,455122.54,589240.38,155368.49,188619.28,624305.77,73085.79,29187.82,81973.22,250717.63,303615.91,37590.58,622039.27,148958.29,18256.89,411196.34,188554.9,400380.47,186615.16,206153.94,17825.9,129675.55,25602.9,394001.46,630185.75,575051.35,12697.97,283084.65,48143.21,282424.94,618087.88,133308.72,489923.55,512760.9,235855.45,227012.63,557979.22,532976.31,213773.57,579062.21,605324.22,607429.0,0.0,578717.9,635493.95,515234.12,183181.22,168464.83,239898.13,614188.41,52623.25,306849.24,118434.69,172565.96,432735.52,31247.64,502322.69,56632.18,519295.3,306980.92,57733.09,22426.49,99861.28,615021.36,167076.64,202306.04,122068.07,35658.1,572593.34,552554.21,63531.5,103765.37,37015.8,95194.09,34459.69,586262.95,23625.68,582229.25,158323.56,66587.48,99251.91,73334.25,580263.52,611415.79,41243.73,316638.97,180255.86,229872.21,624020.14,74210.87,441102.5,629492.59,621706.92,155247.52,10512.71
48,175091.79,77280.08,528277.6,142461.74,133010.21,39664.5,128224.52,15832.9,684075.0,577926.35,34890.82,461612.05,595717.46,540609.37,387257.14,280272.88,490693.67,41803.46,709441.34,549655.0,120840.32,572678.22,119824.79,574497.63,354947.3,540995.42,407337.58,530422.92,200966.88,39237.78,15558.05,584498.33,298261.3,513710.1,320069.74,36419.77,659213.03,62721.48,45362.0,321957.2,513859.88,17236.68,22180.88,340260.27,1985.09,15098.07,30173.71,578717.9,0.0,43245.48,40565.94,569575.1,376970.81,460784.32,33428.16,554889.88,279229.8,441601.13,733211.15,112555.87,594765.11,43155.98,489376.79,26725.77,276125.44,611038.24,521550.44,457743.5,31308.78,659980.27,366803.73,423769.21,478972.18,13144.68,65705.01,657387.65,447816.32,499148.7,461121.76,484068.78,12949.41,515414.77,8658.11,774879.72,477832.06,453395.75,622377.08,9123.34,25471.58,581660.94,264135.4,570143.94,333443.25,34488.7,477520.33,150481.15,43904.16,32514.82,462264.94,568764.32
49,232256.17,122748.15,584786.5,199212.56,189498.88,5897.95,184161.29,37721.15,736000.27,629105.48,8431.51,518445.89,652328.37,598838.45,433669.58,336693.47,546406.09,8124.3,767640.24,604440.61,164198.36,624283.31,163193.58,625717.72,410760.63,595731.5,462772.18,585229.47,258139.19,6076.4,37069.06,641342.94,354116.88,570951.87,376506.25,11116.41,717302.03,107232.51,91499.02,376571.09,568386.21,45472.66,57881.25,392136.29,42778.95,26615.84,14191.06,635493.95,43245.48,0.0,85411.34,621039.98,433048.38,506057.7,11543.25,612647.85,336357.57,497284.53,788094.8,157414.45,650824.14,84773.06,545632.98,67996.43,333132.36,667351.5,577438.15,514230.06,9617.01,717373.26,424843.96,479201.28,535147.83,41581.59,107904.62,714117.45,504287.84,554879.68,517456.76,540184.97,46783.11,571371.24,39087.67,831372.0,533652.76,509671.73,678447.51,39630.39,11514.29,638466.14,320515.5,619102.43,388498.16,5374.37,534924.7,207610.29,3959.67,10625.86,520012.96,624627.4
50,128517.38,22135.59,464073.1,100333.29,90637.61,74610.13,75399.44,60775.92,629723.71,523245.18,77260.43,397837.73,531801.23,480867.94,333428.36,217434.41,426107.73,76213.27,649406.26,485458.75,69425.81,517338.93,72503.13,519763.49,290275.1,477136.48,342467.48,466801.28,152478.39,82830.2,35789.39,521644.43,253328.55,450573.75,276240.26,72473.99,601429.66,16032.82,8027.1,255966.56,468056.36,26849.2,12617.3,284828.39,35891.26,64565.64,63734.3,515234.12,40565.94,85411.34,0.0,514750.63,311620.67,400073.14,69310.4,493078.8,216465.78,380235.16,667207.22,60394.86,531269.4,10343.88,424898.86,8948.75,213865.18,546760.93,456497.36,393531.55,70094.09,603467.45,309677.57,358491.0,415132.39,35608.63,75440.8,592856.41,384470.67,434463.2,397094.13,419988.07,56395.12,450488.4,46052.03,710282.39,414456.55,389286.36,560696.66,42617.13,72967.61,518821.54,218382.18,498289.6,266952.92,75605.96,416155.85,106053.49,82009.71,75372.87,408580.77,504607.18
51,594659.02,546452.54,234840.41,624441.43,632150.77,645681.17,631738.98,703693.11,59724.62,5458.45,700477.15,301043.03,170524.61,252357.56,481117.26,479992.38,270932.29,636303.32,124373.31,211180.94,472523.28,3447.88,431520.02,5725.67,408244.66,219653.47,360537.62,228224.93,569748.3,659781.13,584413.19,175457.12,500656.35,251224.18,486522.42,646033.95,163337.0,540069.75,538185.76,448463.13,378364.71,542280.6,538737.97,467323.95,597601.48,710412.85,616794.75,183181.22,569575.1,621039.98,514750.63,0.0,388478.81,442747.27,610201.71,225116.02,486602.59,324448.4,108492.94,513030.66,167973.68,514790.15,271185.68,530123.07,486283.98,162268.62,242897.2,302415.2,615530.96,231121.64,403744.86,344109.66,282369.07,572130.74,727513.46,129811.37,311789.33,264227.14,297523.99,277727.95,724277.41,249987.88,585253.13,58841.46,282488.33,306687.4,149468.45,576560.35,567911.61,192211.09,523342.33,335948.83,435576.96,638395.2,288383.44,617936.85,640192.28,672443.51,342043.37,192285.73
52,212917.98,272520.2,112492.61,245725.52,244594.59,417749.89,254661.99,389109.02,369886.61,391110.01,421716.78,63486.51,214702.03,165003.19,145492.1,62495.26,87684.42,418559.89,348296.33,151009.57,208510.22,394414.06,198633.01,389979.79,11762.0,147489.91,8299.75,141861.53,188305.53,428481.7,371463.45,211496.03,173926.71,125109.84,173445.91,415016.24,310603.66,285558.51,310545.38,35311.88,275567.34,354392.1,329077.59,93258.78,376181.76,403459.32,404140.96,168464.83,376970.81,433048.38,311620.67,388478.81,0.0,167482.4,411017.13,165647.84,59637.73,82108.17,322971.25,228875.45,216814.21,298086.74,71397.63,315271.31,76799.96,228669.25,111405.37,62254.15,412097.08,321835.22,87710.04,29667.64,86758.75,369417.19,354691.51,206108.3,52195.2,89390.47,64263.26,92824.33,385615.09,111106.69,380086.53,355144.45,89728.72,66454.38,244116.02,377639.37,410396.3,192284.78,171207.68,193670.46,45287.07,421783.86,117057.32,237753.51,426333.13,419409.2,168762.2,155348.91
53,364725.16,358876.42,225232.51,375577.94,336194.67,485468.41,359010.41,479156.74,438171.28,439911.63,494042.25,202213.87,281918.09,276706.43,12196.87,219513.23,210230.04,487446.46,422623.06,223453.93,315830.18,446850.16,313222.12,441198.8,175182.42,226667.04,156610.71,227554.25,346748.14,507468.05,446565.97,276723.91,328004.15,253910.8,296689.63,487934.95,384136.7,370330.69,402933.97,174399.68,370387.72,434399.33,405098.07,36666.98,453518.59,484065.41,477971.83,239898.13,460784.32,506057.7,400073.14,442747.27,167482.4,0.0,485516.01,260731.48,216160.14,176148.32,274632.07,322037.33,287954.15,377432.52,191856.51,387796.99,233149.46,278090.14,214483.99,221063.21,487694.31,391508.99,259600.36,165779.45,214938.07,448343.01,466078.87,162220.94,210278.57,208716.31,218856.99,216176.58,475642.22,216797.42,463712.09,279468.56,199184.25,219465.08,293614.01,459390.54,495574.48,263003.3,337318.73,39720.37,194172.11,498925.58,234941.0,371716.35,495404.26,491732.03,278663.53,226892.21
54,215495.37,103828.83,563327.48,183071.47,173087.87,4157.05,165734.56,35621.65,718180.57,617978.79,9129.07,497023.91,630940.83,578519.26,415711.51,315763.12,525035.35,2717.13,747261.49,583289.74,149172.7,613357.09,149017.3,614773.3,389006.61,574851.65,441518.0,564419.24,241208.32,17850.97,19887.94,620394.93,339346.37,549647.5,362259.86,1558.04,698027.18,89330.51,73886.28,354541.73,554723.8,28842.66,38398.86,374414.36,30982.8,20935.34,2120.31,614188.41,33428.16,11543.25,69310.4,610201.71,411017.13,485516.01,0.0,591611.02,315329.91,477709.82,765613.57,141408.72,629912.89,68310.63,524013.63,49920.53,312433.13,645683.37,555695.37,492712.05,2188.72,698188.34,405449.04,457550.8,513993.1,24034.51,103522.39,692222.5,483309.13,533524.2,496106.83,518902.27,41441.99,549714.13,21354.89,809758.46,512930.75,488369.4,658553.14,23656.62,16144.27,617315.86,305040.85,594152.57,366381.19,8838.23,514642.39,190945.09,4597.59,10939.95,502065.11,602926.29
55,328355.76,456772.49,45653.53,382540.76,372522.22,599372.72,419890.69,563930.24,160694.16,230628.8,600998.91,86686.33,65375.57,11547.12,267558.38,268829.36,69219.12,600002.75,134124.71,78491.32,390293.55,231383.41,379008.09,230757.53,186842.92,74894.24,132583.58,84300.77,286636.84,606119.02,553217.43,66601.01,140954.65,42958.56,158857.52,595500.27,121958.68,469193.99,489808.78,224343.65,128204.5,535777.74,512029.53,172337.07,556712.9,581432.1,585041.29,52623.25,554889.88,612647.85,493078.8,225116.02,165647.84,260731.48,591611.02,0.0,270136.35,77912.23,224656.24,413476.66,49932.03,482255.51,77217.97,499188.24,270546.23,109337.17,68990.52,100465.53,592260.12,110355.32,114337.11,119896.92,66008.45,550161.19,499544.84,103475.93,105539.67,73882.72,99756.8,64919.42,561292.92,63387.17,558734.21,171516.9,81352.31,103702.77,96696.66,557191.84,586705.54,30586.0,180619.19,199110.32,208734.63,600738.15,47323.58,371885.1,607419.28,597788.95,54955.3,55948.16
56,107716.43,180211.08,253100.27,128608.6,125163.93,322016.85,138724.54,289465.43,459447.74,489873.03,324715.88,181770.88,321510.96,253225.95,169627.7,6271.09,214564.4,323025.51,441736.95,272704.93,117183.87,493183.48,105972.59,488343.88,38979.57,264968.4,87086.03,256628.96,92805.31,331566.2,275926.72,311381.62,115108.93,242170.41,122542.22,319143.5,392948.78,192865.46,214384.21,27341.13,286451.22,259359.78,234330.01,105668.09,279411.43,305868.05,308598.96,306849.24,279229.8,336357.57,216465.78,486602.59,59637.73,216160.14,315329.91,270136.35,0.0,136470.19,450600.99,134879.19,322992.18,204100.51,194187.96,220990.49,3914.23,336750.91,244175.9,182385.88,316191.24,385377.19,99532.86,106582.11,203446.74,273570.08,240652.76,333775.04,168064.39,221069.26,186806.72,207915.83,286308.43,237308.36,283380.8,498589.48,190889.71,178717.84,348263.32,281310.78,312451.4,309408.96,96902.59,279892.57,28674.8,325169.81,202812.25,122493.36,330178.23,321968.56,198935.93,294882.26
57,264481.13,343736.15,67367.73,299879.77,296682.75,483391.49,309424.7,449967.82,271655.35,327904.84,485325.89,42840.87,122927.92,83902.11,166577.07,133924.43,64240.47,484785.72,223941.54,108528.24,279832.2,331448.0,269075.55,326572.84,96033.52,103691.79,60847.4,98471.35,238817.75,492747.46,438610.01,123780.54,197123.72,41062.8,191173.04,481311.47,188968.88,356736.16,377754.61,118262.63,198928.41,422822.28,397312.47,90533.29,441027.05,467215.34,470838.39,118434.69,441601.13,497284.53,380235.16,324448.4,82108.17,176148.32,477709.82,77912.23,136470.19,0.0,285275.11,298111.34,120499.52,368115.49,39030.16,383705.03,144767.56,148252.69,80539.59,46257.18,478126.38,206940.22,113054.51,38296.4,57439.84,436517.14,409274.94,188700.6,44297.97,69778.63,48729.59,59689.89,447107.05,76297.1,445875.03,317875.05,38083.31,47222.53,154164.22,443859.49,474566.66,85306.68,205082.27,245486.42,129305.55,486892.21,30412.91,292922.83,491285.06,483195.22,110495.05,120667.36
58,582176.78,627411.54,204330.38,610896.5,616574.74,772225.13,612178.24,746288.69,134227.24,106991.54,776676.44,240065.69,72529.28,260980.04,293946.97,447936.56,200436.04,772753.93,188475.13,144199.5,562925.63,111903.08,553510.01,108690.65,357424.75,146381.7,284977.44,139945.36,559477.22,784074.65,725893.46,148646.89,502470.18,239981.36,495100.42,769385.64,210162.96,638855.59,666198.32,384309.8,397307.85,708997.1,682989.48,275535.4,731598.33,759688.38,758790.53,172565.96,733211.15,788094.8,667207.22,108492.94,322971.25,274632.07,765613.57,224656.24,450600.99,285275.11,0.0,582844.23,140919.51,650292.19,221308.82,667878.25,464919.67,47205.01,179812.18,269668.01,767274.48,270832.46,397421.7,286557.97,200266.64,724175.32,713367.93,75144.07,267804.66,197089.75,262461.38,205543.88,742999.83,184482.51,735774.64,48466.99,231048.63,266302.5,123582.02,732900.64,766402.52,180771.92,519415.12,219897.45,387097.23,776957.55,261435.02,603764.99,780858.06,775047.4,354138.21,155267.18
59,86566.66,32724.0,380048.72,70734.84,48862.98,150872.94,37972.9,136092.55,560343.42,519300.19,154032.32,315174.33,447648.44,402933.22,262342.91,136997.91,342348.27,150733.95,570714.28,401867.78,7207.39,516897.43,7480.25,516744.49,203994.82,393699.12,258155.52,384324.4,102871.57,153905.33,112020.86,439157.69,198081.34,368274.85,221865.84,145352.78,523868.88,43558.92,61859.37,168249.84,409398.56,97737.69,76030.34,214219.04,113046.15,141926.17,137171.95,432735.52,112555.87,157414.45,60394.86,513030.66,228875.45,322037.33,141408.72,413476.66,134879.19,298111.34,582844.23,0.0,447579.85,51675.2,341821.41,64240.87,133284.26,463441.73,372393.43,310220.43,141535.03,529658.7,237521.35,273000.18,331495.25,108265.23,121948.83,507630.84,301516.32,350203.97,314185.16,336337.46,132792.76,365917.35,115212.9,626271.34,331076.79,305499.91,478516.81,113326.51,142716.29,435727.57,163935.02,408928.94,175511.05,147484.03,335246.33,72924.7,155972.61,149994.08,337571.67,421857.48
60,434113.65,493386.73,56360.67,464430.09,471617.74,636365.95,470180.83,605112.29,114359.53,171655.17,639461.02,119176.76,19666.95,76201.68,303405.49,319345.85,89601.72,637237.06,108927.95,43883.69,427432.46,174514.39,417064.86,170413.11,244286.8,47894.11,180923.49,53956.32,409243.21,646052.91,590561.9,23920.13,272281.49,66363.65,277028.1,633560.9,92093.77,505334.52,529090.6,279311.21,205979.32,573930.79,548452.4,259062.91,594346.5,621081.62,623116.17,31247.64,594765.11,650824.14,531269.4,167973.68,216814.21,287954.15,629912.89,49932.03,322992.18,120499.52,140919.51,447579.85,0.0,517064.06,92980.0,534054.07,323122.57,48681.63,67891.31,134949.76,630901.31,136451.87,209463.38,168106.5,89294.59,588243.57,568647.06,60494.26,140679.9,85180.14,131208.52,87290.03,602128.99,71162.75,598298.8,130749.74,102515.14,138389.52,32581.1,596075.95,627509.89,23315.73,314275.05,227747.57,267252.98,639893.41,77441.09,457537.22,644604.11,637561.08,143097.83,46721.36
61,131190.2,9157.43,449617.16,106968.09,95428.04,73005.52,75890.34,61579.3,622468.64,522989.14,77617.37,384662.08,517216.86,470913.49,317184.51,205660.23,412064.93,74476.26,639231.99,470560.55,57590.74,517325.4,62198.55,519447.76,275000.08,462646.83,328225.66,453200.9,153523.76,84048.01,35408.87,508684.42,253534.47,437874.55,277346.48,72045.99,592352.65,4822.3,19249.44,239635.83,469370.67,28829.72,12633.41,275481.66,38693.8,66287.91,62250.99,502322.69,43155.98,84773.06,10343.88,514790.15,298086.74,377432.52,68310.63,482255.51,204100.51,368115.49,650292.19,51675.2,517064.06,0.0,411339.54,3855.49,202721.86,532313.41,441942.53,379841.07,68932.25,595505.59,302991.23,342575.98,401039.18,36458.18,75424.43,578452.33,371233.5,419963.73,383904.98,405807.79,56969.96,435345.72,46944.86,695968.77,401067.58,375213.7,548371.36,44947.99,73440.96,504552.05,217673.08,470100.33,251434.27,76140.58,405033.42,112425.58,81397.15,74990.27,402822.04,490306.95
62,333019.01,386358.39,20068.73,362146.11,368891.31,530841.27,365963.49,500870.15,256125.7,275114.66,534327.93,16389.34,90989.4,92014.27,193168.71,192035.71,15635.57,531590.01,238802.41,48377.0,321069.81,277041.12,310899.77,273097.47,100900.92,45115.4,45217.04,42016.47,309522.38,540706.74,484679.09,79320.4,231864.58,34464.87,226043.74,527922.52,200273.23,398844.67,423216.52,133813.66,229359.44,467674.88,442468.99,146618.02,488999.03,515872.72,517204.73,56632.18,489376.79,545632.98,424898.86,271185.68,71397.63,191856.51,524013.63,77217.97,194187.96,39030.16,221308.82,341821.41,92980.0,411339.54,0.0,428496.21,211193.3,108490.95,21050.94,25328.92,525028.32,240088.58,133915.81,34759.23,17293.04,482393.53,466243.14,132503.33,24699.63,17847.95,22106.43,16807.65,497617.78,19477.67,492563.26,245799.02,8929.5,21788.97,128094.4,490339.39,522270.82,84745.39,244689.78,183190.61,133653.97,534385.04,34031.74,354653.97,539250.83,532269.69,134220.5,53800.56
63,143019.74,15535.94,466957.16,116758.66,105436.38,53485.99,86845.86,46285.0,639601.31,538794.12,58526.63,401986.44,534490.26,488259.04,327328.19,222851.04,428667.76,55503.27,656816.14,487386.12,70801.35,532649.01,75832.87,534927.74,292418.7,479054.03,344230.7,469411.91,166921.04,66185.24,20489.51,525550.22,266706.22,455182.0,291064.12,53294.59,609050.81,12614.07,14815.1,256791.29,482405.5,16703.41,6873.07,288442.46,22107.27,46685.03,43742.84,519295.3,26725.77,67996.43,8948.75,530123.07,315271.31,387796.99,49920.53,499188.24,220990.49,383705.03,667878.25,64240.87,534054.07,3855.49,428496.21,0.0,218998.4,549754.99,459036.22,397153.6,50456.92,612355.8,319917.77,359794.74,417984.45,21852.13,71672.09,595564.34,388140.5,436575.82,400882.08,422906.62,41135.34,452686.34,29873.37,712661.55,417470.83,392231.33,564564.85,28297.43,56101.41,522536.42,231670.43,481453.57,268787.58,58888.36,421776.55,123796.68,61810.08,55916.53,418624.2,507873.9
64,97815.48,178051.76,255827.25,120974.49,119709.86,319138.72,134701.52,286245.35,459597.12,490072.2,321678.72,186192.25,322311.88,254465.79,183047.5,5645.71,220131.91,320117.45,441242.4,282846.42,115197.46,492849.7,104022.13,488217.44,55880.51,274465.56,106496.54,264553.5,81572.85,328138.96,273353.67,312159.43,105211.76,241706.76,117813.17,316197.19,392776.56,191157.35,211448.0,40740.93,283899.44,256740.43,232135.02,113166.74,276483.63,302578.0,305706.54,306980.92,276125.44,333132.36,213865.18,486283.98,76799.96,233149.46,312433.13,270546.23,3914.23,144767.56,464919.67,133284.26,323122.57,202721.86,211193.3,218998.4,0.0,339073.23,250536.66,186515.53,313101.7,386029.05,99011.14,122442.62,206464.62,270791.69,236268.44,357658.73,175356.79,227251.5,189613.0,212862.59,283138.54,243837.69,280152.74,501609.56,200653.27,180894.14,352005.54,278301.86,308943.75,309556.85,85271.9,301321.61,43106.38,321994.6,205772.08,113884.33,327197.45,318984.13,198743.66,300935.55
65,453663.06,508279.3,87000.3,482621.92,488989.7,652508.16,487952.52,622394.54,154399.03,158118.76,656165.13,132318.09,13354.15,143152.04,294455.13,333240.15,95350.18,653268.5,164025.29,48650.77,443794.32,167117.75,433541.64,160129.57,254307.49,60508.31,190751.58,59635.24,426515.16,662771.14,606311.96,43427.42,312343.46,112940.42,316081.81,649606.1,153876.41,520578.19,545509.48,293228.45,259297.68,589412.49,564036.2,260923.49,610782.98,637587.71,638967.11,57733.09,611038.24,667351.5,546760.93,162268.62,228669.25,278090.14,645683.37,109337.17,336750.91,148252.69,47205.01,463441.73,48681.63,532313.41,108490.95,549754.99,339073.23,0.0,74160.46,153939.9,646853.66,199623.32,242467.97,184318.43,101103.35,604169.92,585753.4,40992.62,153635.87,90343.34,146424.59,100797.01,619119.98,79300.44,614529.0,55382.28,119895.07,152828.76,74530.72,612307.01,643851.77,93306.26,343636.32,210921.56,284825.84,656151.07,118559.28,475178.61,660918.41,653429.9,200933.77,59867.21
66,366152.36,417178.23,23193.52,394835.34,401171.44,562168.42,397447.55,533142.66,231190.37,245708.79,565975.78,31778.61,62009.93,96831.65,223130.4,240440.96,13310.2,563022.51,222274.77,21001.7,352145.63,248461.43,342150.34,244429.98,145143.86,20746.45,78956.8,20296.49,342547.68,572950.62,515993.41,44156.43,287421.1,51789.53,281945.16,559546.12,198392.2,429762.7,454960.35,179997.51,261250.75,499120.07,473418.41,184752.82,520549.31,547953.06,548790.75,22426.49,521550.44,577438.15,456497.36,242897.2,111405.37,214483.99,555695.37,68990.52,244175.9,80539.59,179812.18,372393.43,67891.31,441942.53,21050.94,459036.22,250536.66,74160.46,0.0,54564.63,556808.47,235329.32,184762.12,76281.33,17938.98,514034.38,498623.66,88552.48,51963.51,12855.7,47341.23,15538.86,529891.99,5916.38,524673.57,196159.69,26531.16,48445.25,113661.34,522216.97,554832.01,68847.53,301255.12,174318.21,178251.92,566334.61,60849.52,387583.43,570673.81,563997.99,167813.51,18489.15
67,300588.31,355057.92,45292.03,329468.39,336436.19,499458.64,333542.82,468818.42,286480.88,305869.76,502865.9,17473.07,134485.92,103731.42,216982.32,178483.92,32617.48,500346.18,268253.06,89888.47,289300.35,308557.42,278722.19,304700.05,85730.36,83640.04,41982.06,78939.71,276947.89,509307.67,453297.75,126751.76,216600.14,47608.65,211843.46,496572.68,232878.34,367566.83,391509.62,124592.62,239079.32,436369.34,411113.67,168326.9,457440.35,484218.09,485932.69,99861.28,457743.5,514230.06,393531.55,302415.2,62254.15,221063.21,492712.05,100465.53,182385.88,46257.18,269668.01,310220.43,134949.76,379841.07,25328.92,397153.6,186515.53,153939.9,54564.63,0.0,493738.57,260838.69,116365.58,33845.39,28419.83,451014.17,433335.93,177281.7,8527.55,38658.94,4868.61,32285.87,465658.26,49209.06,461203.92,296306.27,26681.36,6552.81,172164.05,458868.38,490916.13,120112.17,228687.5,206459.26,116332.36,502935.64,48080.45,322284.03,507841.29,500747.58,134293.18,94769.29
68,214988.15,105361.75,564426.84,182305.69,172589.46,3828.02,165676.74,32607.53,718350.77,623279.47,7026.79,497963.53,632048.47,578996.0,416628.42,316637.66,525999.76,4772.61,747819.53,584435.11,148716.67,618822.65,149007.61,620070.22,390321.84,575809.51,442421.38,565269.61,240698.78,14961.72,19961.71,621198.6,338402.34,550524.96,361272.76,2138.62,698136.28,90492.99,75202.05,355956.2,553229.45,29573.52,39442.6,374567.14,29248.11,17589.1,3371.65,615021.36,31308.78,9617.01,70094.09,615530.96,412097.08,487694.31,2188.72,592260.12,316191.24,478126.38,767274.48,141535.03,630901.31,68932.25,525028.32,50456.92,313101.7,646853.66,556808.47,493738.57,0.0,698435.61,405593.13,458874.93,514946.83,23786.05,100507.54,693343.83,484167.26,534535.2,496977.98,519949.13,38567.6,550921.01,20455.21,810725.0,513703.24,489384.97,659067.29,22584.69,13738.77,618518.26,304416.86,597532.64,367553.9,5860.61,515133.58,190248.36,4817.94,9295.05,501883.58,604141.58
69,396642.14,571753.44,201999.3,444919.79,428966.75,706354.19,487099.76,656721.26,148348.16,231607.56,705604.56,254768.3,153197.81,101962.64,401577.68,383017.43,252473.5,706966.98,95434.46,213981.04,506706.82,238075.03,494906.64,239571.06,343507.25,218708.55,299138.25,230809.46,361630.19,709567.29,661920.86,170556.67,133224.0,189262.65,217572.11,701978.47,91875.66,583028.42,599239.59,391370.55,23662.72,645301.9,623759.44,268220.74,663422.69,685643.96,692087.1,167076.64,659980.27,717373.26,603467.45,231121.64,321835.22,391508.99,698188.34,110355.32,385377.19,206940.22,270832.46,529658.7,136451.87,595505.59,240088.58,612355.8,386029.05,199623.32,235329.32,260838.69,698435.61,0.0,245888.64,287260.58,251765.13,658356.11,544986.4,170090.39,251207.62,252437.97,256104.05,250530.37,655361.36,237836.07,664632.6,187659.43,238810.52,271410.72,137112.75,663852.41,689371.21,117739.79,248639.92,320573.69,375099.13,705435.44,178982.35,436418.97,713312.62,701901.84,99159.69,183305.66
70,145371.64,277645.74,143918.0,189692.9,182400.29,413180.44,221017.13,374144.33,353367.35,409138.58,411821.96,117316.34,213147.08,100215.23,219062.26,96427.41,156795.8,414367.19,302694.13,224917.2,215629.69,410607.7,203253.47,407120.57,78710.2,211919.06,109015.88,198873.87,114244.66,417934.63,368830.55,215178.62,73707.66,110069.78,82087.35,409441.65,268770.15,290745.17,306009.84,114023.06,189247.48,352156.42,330808.31,129713.93,369589.79,392642.41,399402.54,202306.04,366803.73,424843.96,309677.57,403744.86,87710.04,259600.36,405449.04,114337.11,99532.86,113054.51,397421.7,237521.35,209463.38,302991.23,133915.81,319917.77,99011.14,242467.97,184762.12,116365.58,405593.13,245888.64,0.0,106679.04,144320.59,365171.39,308511.71,270247.82,117316.97,163116.19,121307.15,151994.7,371678.65,178769.27,372010.37,403164.36,148252.25,120930.88,247941.81,370900.94,398068.75,157845.61,70272.42,299113.81,86995.4,413095.06,103542.83,180621.33,420512.9,408692.24,86265.59,206681.59
71,268623.53,319361.23,68081.66,298664.44,301281.76,463622.51,299267.75,435365.7,332805.47,346796.47,467470.51,37680.46,166377.45,120607.54,151526.79,105982.55,56848.13,464567.46,311275.85,110324.08,253854.9,350281.06,243918.57,345990.56,48275.05,108502.24,20315.21,106907.14,246405.08,475072.57,417578.9,159712.06,204937.52,78568.45,202237.64,461213.01,267002.16,331150.31,356858.2,65630.87,242132.97,401022.44,374759.35,95930.69,422119.63,450070.21,450646.18,122068.07,423769.21,479201.28,358491.0,344109.66,29667.64,165779.45,457550.8,119896.92,106582.11,38296.4,286557.97,273000.18,168106.5,342575.98,34759.23,359794.74,122442.62,184318.43,76281.33,33845.39,458874.93,287260.58,106679.04,0.0,58258.43,415675.18,401929.15,179588.0,28586.56,60679.91,36171.31,58597.59,432112.82,72601.21,426824.41,311190.03,43795.38,36152.66,196974.8,424075.04,457270.19,141118.05,216227.11,196290.65,77387.2,468362.24,69105.26,291465.35,472154.34,465657.84,141548.28,113626.36
72,321702.82,376806.37,17463.65,350318.36,356700.63,520471.57,354642.84,489656.64,269907.75,284913.9,523843.9,14468.08,85739.83,87639.91,222738.84,200328.11,8092.85,521391.68,248033.53,37696.21,311826.91,288600.54,301326.57,283547.08,112970.77,32588.2,61591.56,33603.05,298665.67,530722.42,474504.52,74631.46,241329.84,40746.92,239150.4,517779.95,210556.29,389530.25,413362.22,154393.26,244570.82,457852.14,432188.86,177288.71,478469.56,505435.16,507180.63,35658.1,478972.18,535147.83,415132.39,282369.07,86758.75,214938.07,513993.1,66008.45,203446.74,57439.84,200266.64,331495.25,89294.59,401039.18,17293.04,417984.45,206464.62,101103.35,17938.98,28419.83,514946.83,251765.13,144320.59,58258.43,0.0,472324.2,453632.4,107035.37,22691.89,10808.71,20042.97,4485.37,486518.77,12464.74,482671.32,217889.27,14982.59,21285.44,129315.19,480380.68,512150.15,76614.15,252120.81,174892.32,147729.63,524153.35,46376.19,343365.28,528730.32,521519.76,151080.45,31187.54
73,177422.07,66027.6,521450.8,145969.62,135913.17,27073.63,126237.17,27795.55,681317.32,580113.73,31126.22,455394.73,589129.4,537354.96,380299.93,274426.06,483459.82,29533.63,706318.3,542113.27,118125.69,575105.79,118522.77,576814.23,347336.36,533602.12,399844.4,523406.38,202982.72,41904.53,2891.63,578841.81,302257.15,507939.03,325609.59,27079.92,657442.07,54826.73,35993.2,312844.0,518128.17,5600.94,13438.53,336702.98,9616.71,24240.33,18549.94,572593.34,13144.68,41581.59,35608.63,572130.74,369417.19,448343.01,24034.51,550161.19,273570.08,436517.14,724175.32,108265.23,588243.57,36458.18,482393.53,21852.13,270791.69,604169.92,514034.38,451014.17,23786.05,658356.11,365171.39,415675.18,472324.2,0.0,81915.13,650425.37,441737.43,491811.47,454515.17,477299.5,28630.22,507891.27,9090.58,767793.85,471484.3,446608.81,617368.9,6162.37,32814.2,575632.33,267688.94,552596.7,324496.71,33697.27,473273.63,153497.95,34858.91,28576.26,462541.27,561585.39
